i,j,D_l
48,78,0.014950996529998612
48,79,0.027708491315838846
48,80,0.0013164113254956467
48,81,0.016351302916847176
48,82,0.006354080696653438
48,83,0.027303368166594344
48,84,0.0270703706104203
48,85,0.011684975506222862
48,86,0.017334902445316224
48,87,0.001777720192734687
48,88,0.018258961555003023
48,89,0.0010933343707713989
48,90,0.011812882450136312
48,91,0.007256459865473167
48,92,0.009533158773100245
48,93,0.020983462690978148
48,94,0.03787039686230636
48,95,0.025440182957606673
48,96,0.026650956518692467
48,97,0.03113826615215529
48,98,0.025511958538910234
48,99,0.02495795329972165
49,0,0.017134085386645428
49,1,0.056095004686235864
49,2,0.0034740815304907997
49,3,0.0025569701277255385
49,4,0.0002722884381626467
49,5,0.010450622360928608
49,6,0.040194989105309234
49,7,0.013371853384732006
49,8,0.019803416546715448
49,9,0.025372521166708274
49,10,0.015673672696978096
49,11,0.030664091698358053
49,12,0.05257317566861436
49,13,0.019873430659484687
49,14,0.01703045863962333
49,15,0.019118440092630445
49,16,0.0009334031631338895
49,17,0.03104776234701728
49,18,0.010324217972910039
49,19,0.02267963763630306
49,20,0.009210222041166106
49,21,0.04805355155284992
49,22,0.019183798516234283
49,23,0.01081301771457718
49,24,0.03911330241447365
49,25,0.050770381123535595
49,26,0.005464388077701235
49,27,0.004355798067436584
49,28,0.020111506193945538
49,29,0.05577646950073552
49,30,0.019943909115230047
49,31,0.04950655233294839
49,32,0.002002368543489516
49,33,0.012054130428958842
49,34,0.013720565517570709
49,35,0.014333180698650397
49,36,0.04890607722344594
49,37,0.05600193005150427
49,38,0.025402372177469067
49,39,0.01784593806533174
49,40,0.008955192357310491
49,41,0.0069118675559107015
49,42,0.025342810483147536
49,43,0.033665948739900045
49,44,0.057894223912579194
49,45,0.027526742799634643
49,46,0.05072979303416579
49,47,0.043326796208114846
49,48,0.014307174165777963
49,49,0.0
49,50,0.04127333737364211
49,51,0.01277422474403147
49,52,0.0019657472103426924
49,53,0.037220812899475895
49,54,0.012563411874497214
49,55,0.0015295548124087965
49,56,0.004058645409454569
49,57,0.017657177832943512
49,58,0.02221258918471677
49,59,0.007306188009531664
49,60,0.001975842224215737
49,61,0.0158404946650515
49,62,0.03359491673066824
49,63,0.01671113790027193
49,64,0.008452868048187767
49,65,0.01989524526899297
49,66,0.01644459758603419
49,67,0.04208149475719119
49,68,0.0592329140046474
49,69,0.04397655553197298
49,70,0.012836329172276159
49,71,0.015981835299749426
49,72,0.026507563278879813
49,73,0.025779150574643857
49,74,0.0012777109822727562
49,75,0.02436676428835282
49,76,0.010530249727462285
49,77,0.035928993589697894
49,78,0.029200844220298464
49,79,0.04198525531758685
49,80,0.014270083942862874
49,81,0.030649492558278466
49,82,0.00811319923362932
49,83,0.0415753894988013
49,84,0.04135862298685954
49,85,0.0259833719684814
49,86,0.03162336085493074
49,87,0.01608457718045883
49,88,0.003964107341186463
49,89,0.013300360900656354
49,90,0.026103595945174075
49,91,0.02147499423044385
49,92,0.0047932543971770545
49,93,0.03524184047222896
49,94,0.052147252691420724
49,95,0.011187517138321276
49,96,0.04092763923752925
49,97,0.045420123143720056
49,98,0.0397876878593063
49,99,0.03922375382610857
50,0,0.024160721049794633
50,1,0.014844724878300544
50,2,0.044742016405581404
50,3,0.0437322131433106
50,4,0.04107559901137013
50,5,0.05153833196551334
50,6,0.00108133425683564
50,7,0.02791196942529819
50,8,0.021504924276197324
50,9,0.01595085881480459
50,10,0.025612495003581284
50,11,0.010627124126548775
50,12,0.011319879593266179
50,13,0.021412343816385362
50,14,0.058274224048758275
50,15,0.02221738320077684
50,16,0.04220436538245885
50,17,0.010257812596819797
50,18,0.05157231193985063
50,19,0.018625728153720267
50,20,0.05041646348571818
50,21,0.006809319183564831
50,22,0.022104102970328592
50,23,0.051972223616914656
50,24,0.0021736278955235607
50,25,0.009513142717645742
50,26,0.035992587797524046
50,27,0.036927309787618934
50,28,0.021172477812305062
50,29,0.014530320605511963
50,30,0.021401181371576948
50,31,0.008243732275396225
50,32,0.03928232728781606
50,33,0.029229961121564202
50,34,0.02756490015011083
50,35,0.026950795683419394
50,36,0.007643390024045179
50,37,0.01475123346203606
50,38,0.015906636203099497
50,39,0.023454482987571648
50,40,0.050196783528697754
50,41,0.0343762417476944
50,42,0.015947070680510895
50,43,0.0076387137489120505
50,44,0.016653225564889188
50,45,0.013762300519454167
50,46,0.00946863654199531
50,47,0.0021568372441852198
50,48,0.02699050450615985
50,49,0.04127333737364211
50,50,0.0
50,51,0.05395268264231641
50,52,0.03933718628542599
50,53,0.004056240061248876
50,54,0.02872038345615709
50,55,0.03980940301377055
50,56,0.037456454474422016
50,57,0.023640754234288717
50,58,0.0190714613452632
50,59,0.04848777217984243
50,60,0.03960505689344047
50,61,0.05707155802180863
50,62,0.007685476577232414
50,63,0.02461321108998532
50,64,0.04960047899389472
50,65,0.021396248396502213
50,66,0.0248387136440163
50,67,0.0009561263651386917
50,68,0.017992516115192533
50,69,0.002726221045312619
50,70,0.05407439669596549
50,71,0.025322427709962635
50,72,0.014777983663145096
50,73,0.015520805860662562
50,74,0.039998969783010846
50,75,0.016933594759462618
50,76,0.03075309379969908
50,77,0.005349973346951097
50,78,0.012112136813216347
50,79,0.0007644147722449344
50,80,0.027027230238755678
50,81,0.010651313891443326
50,82,0.03321181627535039
50,83,0.0006362399159850138
50,84,0.0003918254669182983
50,85,0.015310004892375072
50,86,0.009658562366553389
50,87,0.025215576543713362
50,88,0.045205396314448455
50,89,0.027982420276632405
50,90,0.015181325071240388
50,91,0.0198251024217217
50,92,0.036516682817074334
50,93,0.006097586342545518
50,94,0.010887784749376715
50,95,0.05232579503481984
50,96,0.0004519448403062894
50,97,0.004151689569648264
50,98,0.0015249093506565705
50,99,0.0021665273758673985
51,0,0.029868810523857
51,1,0.0687489350701074
51,2,0.009359775507721603
51,3,0.010256073364015022
51,4,0.012949736668217226
51,5,0.002488801817687739
51,6,0.05287751828345822
51,7,0.02608093564652346
51,8,0.03247023047755049
51,9,0.03802865367736068
51,10,0.028373544248146667
51,11,0.04334061470708608
51,12,0.06522915014486128
51,13,0.03256991324273902
51,14,0.004490548597299077
51,15,0.0317630616579287
51,16,0.011857558452807693
51,17,0.04376015571122892
51,18,0.002586243806344832
51,19,0.035409233662457386
51,20,0.003564630579971513
51,21,0.06070892642615541
51,22,0.03187622391966576
51,23,0.0019862148868495786
51,24,0.05178824087392539
51,25,0.06343037278874952
51,26,0.01798271311458898
51,27,0.017079456258154352
51,28,0.03281460686798726
51,29,0.068425560843376
51,30,0.03258285674574057
51,31,0.06217898930263718
51,32,0.01473409203008209
51,33,0.024763179093028373
51,34,0.02645220103632884
51,35,0.027041054699482182
51,36,0.06157212325819881
51,37,0.06865638363529965
51,38,0.03806782782501263
51,39,0.03052156468145514
51,40,0.0038586377920018433
51,41,0.019617944254155178
51,42,0.03805622394834521
51,43,0.04633356516994707
51,44,0.07053862848165166
51,45,0.04020826635316647
51,46,0.0633954681910954
51,47,0.05598335888157407
51,48,0.02705137058922564
51,49,0.01277422474403147
51,50,0.05395268264231641
51,51,0.0
51,52,0.014738554079966758
51,53,0.04990537004877689
51,54,0.025294773554270213
51,55,0.014188943737470932
51,56,0.016517423298032994
51,57,0.030335875186467933
51,58,0.03491999081848345
51,59,0.0054801455428395195
51,60,0.014366911948656873
51,61,0.0032123361412191064
51,62,0.04628666071105202
51,63,0.02936357730193738
51,64,0.004359356101316509
51,65,0.032580911132265626
51,66,0.029157307492952072
51,67,0.05474407182831933
51,68,0.07187702245898861
51,69,0.056662168966417834
51,70,0.0010546300141732537
51,71,0.028726122258649036
51,72,0.03919539868753925
51,73,0.03845144441678409
51,74,0.014048942597877347
51,75,0.037039352141809985
51,76,0.023268140929271222
51,77,0.048611471143767536
51,78,0.04186387074255964
51,79,0.05465534841937629
51,80,0.026951751150925737
51,81,0.0433606886643349
51,82,0.020764900697916935
51,83,0.0542395369090326
51,84,0.05404687230261029
51,85,0.03869878408133209
51,86,0.04431879720974113
51,87,0.02882601237963803
51,88,0.0088104024586467
51,89,0.026024656007790727
51,90,0.03880923285021693
51,91,0.034149195733301954
51,92,0.01756632501651823
51,93,0.04789916195219641
51,94,0.06481355364179872
51,95,0.0016547847482528313
51,96,0.05359845038737399
51,97,0.05809609532151161
51,98,0.05245824489825546
51,99,0.05188295770502328
52,0,0.01518920700967206
52,1,0.054162119030775634
52,2,0.005415764830738152
52,3,0.004514939536356111
52,4,0.0018119176778530015
52,5,0.012414928338241161
52,6,0.038258244568926764
52,7,0.011441811992105052
52,8,0.017881603276683044
52,9,0.02344953694553452
52,10,0.013744304607556193
52,11,0.02873217676260141
52,12,0.050640510304415944
52,13,0.0179411941105938
52,14,0.018979939914391983
52,15,0.01720503505651379
52,16,0.0028838865907969886
52,17,0.029104871940114668
52,18,0.012279897673224176
52,19,0.020733928080706905
52,20,0.011174398231813806
52,21,0.046122062097428966
52,22,0.017253587296863854
52,23,0.012778506450505748
52,24,0.03717894647854887
52,25,0.04883708463283144
52,26,0.0037383284421265463
52,27,0.0024699954901314207
52,28,0.01817673002214002
52,29,0.05384485781202129
52,30,0.018031384939591128
52,31,0.04757031112885744
52,32,0.0006451730371014249
52,33,0.010126437245153974
52,34,0.011779842716215221
52,35,0.01240225225225679
52,36,0.04697163347381064
52,37,0.054068932210382725
52,38,0.02347649196405868
52,39,0.01592317499042166
52,40,0.01091445228941472
52,41,0.005006595319475577
52,42,0.023401619084584532
52,43,0.031735416676308824
52,44,0.05596334041262697
52,45,0.025594732961083732
52,46,0.04879504450365643
52,47,0.04139620168272468
52,48,0.012360028032433325
52,49,0.0019657472103426924
52,50,0.03933718628542599
52,51,0.014738554079966758
52,52,0.0
52,53,0.03528432283310435
52,54,0.010624173177014843
52,55,0.0009720072428781104
52,56,0.0025106543652094688
52,57,0.015733516027895224
52,58,0.020274960302279654
52,59,0.009271856898281451
52,60,0.0016941129152375912
52,61,0.01779633823147817
52,62,0.031657465302847645
52,63,0.01479845616850561
52,64,0.010418268660626695
52,65,0.01796680734140743
52,66,0.014509238023455507
52,67,0.040149650131102804
52,68,0.05730183516414899
52,69,0.042038032342005135
52,70,0.01479283321482279
52,71,0.014033525570780104
52,72,0.024574094851774635
52,73,0.023850919885812887
52,74,0.0007088756439625278
52,75,0.022439314514060105
52,76,0.008590600939668014
52,77,0.033993478161071615
52,78,0.027273566929650484
52,79,0.04005142563052294
52,80,0.012350248337433794
52,81,0.02870709978073594
52,82,0.006233448252805816
52,83,0.039643265741108054
52,84,0.03941999949452891
52,85,0.024041255563003284
52,86,0.029685468836569254
52,87,0.014137480085926616
52,88,0.005928759654426299
52,89,0.011363525044718678
52,90,0.024164640281489378
52,91,0.019549137011394428
52,92,0.0028325239875246918
52,93,0.03331359986776192
52,94,0.05021204195017066
52,95,0.01315309201638965
52,96,0.03899390136525306
52,97,0.04348386435262342
52,98,0.037854338080225085
52,99,0.037293647954131655
53,0,0.02010628075291596
53,1,0.01889973439910829
53,2,0.040690147836788496
53,3,0.03968102505916842
53,4,0.037023153092658606
53,5,0.047492356278706835
53,6,0.002977165085343953
53,7,0.02385753104236588
53,8,0.01745296158247626
53,9,0.011904617946805673
53,10,0.021557993642783924
53,11,0.0065765320790665775
53,12,0.01537421112686203
53,13,0.01735743327489506
53,14,0.05422590022992717
53,15,0.018168365734885714
53,16,0.03815200168766616
53,17,0.006212352683860116
53,18,0.0475224185127028
53,19,0.014572823576682187
53,20,0.04636730491278311
53,21,0.010856954826539979
53,22,0.018049532868686984
53,23,0.047924717183483886
53,24,0.0019077425175818461
53,25,0.01356781422329953
53,26,0.03194268302039797
53,27,0.03287418388056294
53,28,0.017117231105636007
53,29,0.018584135102425615
53,30,0.017353737458235395
53,31,0.012299366986015229
53,32,0.035229569156051646
53,33,0.025175730861195265
53,34,0.02351026774919037
53,35,0.022896238446555934
53,36,0.011698981103280973
53,37,0.01880631051049797
53,38,0.011857200740257845
53,39,0.019401334978811743
53,40,0.046146742480272646
53,41,0.03032288967277588
53,42,0.011892273025423703
53,43,0.003607932235544559
53,44,0.020706653959928066
53,45,0.009708741591900742
53,46,0.013524495685666688
53,47,0.006144748401436952
53,48,0.022936356301099907
53,49,0.037220812899475895
53,50,0.004056240061248876
53,51,0.04990537004877689
53,52,0.03528432283310435
53,53,0.0
53,54,0.024665855021237804
53,55,0.03575704833152961
53,56,0.033406570013534136
53,57,0.01958733896448569
53,58,0.015015910463096508
53,59,0.04443846456375479
53,60,0.03555418211199644
53,61,0.05302346493384939
53,62,0.00362965121651657
53,63,0.02056213223394801
53,64,0.045552279520765085
53,65,0.0173421468476141
53,66,0.02078374816344677
53,67,0.004890650522089405
53,68,0.022046355026309666
53,69,0.006768843973434183
53,70,0.050025371370106805
53,71,0.02126862136020827
53,72,0.010723111787214218
53,73,0.011469486047312183
53,74,0.0359461869691641
53,75,0.012881729738749187
53,76,0.026698835439037942
53,77,0.0012974771633865359
53,78,0.008068536807229664
53,79,0.004776938273535449
53,80,0.022973734069824264
53,81,0.0066029572373796
53,82,0.029159546125965198
53,83,0.004383627743686229
53,84,0.004151001165154297
53,85,0.011255975800464602
53,86,0.005602785048717114
53,87,0.021161511128289394
53,88,0.0411540865237837
53,89,0.0239277877037092
53,90,0.011125713558031117
53,91,0.01577237843053729
53,92,0.03246354764652849
53,93,0.0021476937669952316
53,94,0.014943625833331009
53,95,0.048278950093303144
53,96,0.003721584542152888
53,97,0.008207577084053482
53,98,0.002591003904152643
53,99,0.0021161200158522795
54,0,0.004576100579989416
54,1,0.043552805465633115
54,2,0.016034298943954254
54,3,0.015043605963250068
54,4,0.012368922445139886
54,5,0.02290925551104896
54,6,0.027641134029812355
54,7,0.0008728111714531665
54,8,0.0072831075256991114
54,9,0.012840768451311902
54,10,0.0031371892239476524
54,11,0.018112237931559562
54,12,0.04002907767034778
54,13,0.0073208209314385405
54,14,0.029589173433792734
54,15,0.00663951251789928
54,16,0.013494641963590773
54,17,0.018489029313394443
54,18,0.02288112397274327
54,19,0.010121479328627002
54,20,0.021741018334800417
54,21,0.03550837019384372
54,22,0.0066364814004123834
54,23,0.0233178837888842
54,24,0.026560978859951463
54,25,0.03822465360609346
54,26,0.007399906601382988
54,27,0.008220898477092115
54,28,0.007554115563118597
54,29,0.043235336681071615
54,30,0.007464390569706598
54,31,0.03695783246776948
54,32,0.010575146161417564
54,33,0.0006249612545348339
54,34,0.001158069430229587
54,35,0.0017991093709250913
54,36,0.03635829737163218
54,37,0.0434595707083647
54,38,0.012862785158233357
54,39,0.0053285841301585375
54,40,0.021507240005761017
54,41,0.005679432785805725
54,42,0.012781812388665381
54,43,0.021116900614233765
54,44,0.04535517824050067
54,45,0.0149742209761186
54,46,0.03818279247810008
54,47,0.03078069791314283
54,48,0.0017719454187980546
54,49,0.012563411874497214
54,50,0.02872038345615709
54,51,0.025294773554270213
54,52,0.010624173177014843
54,53,0.024665855021237804
54,54,0.0
54,55,0.011110899649367841
54,56,0.008842841364042875
54,57,0.005136655499181811
54,58,0.009652099335872426
54,59,0.019816395222160818
54,60,0.010945116248779052
54,61,0.028393184726435487
54,62,0.021037889526661097
54,63,0.004262613383298129
54,64,0.020943605283996948
54,65,0.007352193680409377
54,66,0.003886784153616371
54,67,0.029533234174849148
54,68,0.04669450173856262
54,69,0.03142370455392471
54,70,0.025390105147131147
54,71,0.0034396601454722863
54,72,0.013952665054028316
54,73,0.013233879437855534
54,74,0.011287116060203292
54,75,0.011823635917316378
54,76,0.00203377275059169
54,77,0.02337433067088046
54,78,0.016657365398582858
54,79,0.029434664144080427
54,80,0.0018344235806847676
54,81,0.01809042528078515
54,82,0.004582168008337453
54,83,0.029026575333410024
54,84,0.02880438805571784
54,85,0.013422713840201873
54,86,0.01906535500005015
54,87,0.003535859263468963
54,88,0.016508716392370042
54,89,0.000743345346903261
54,90,0.013543273324811029
54,91,0.008937916696292632
54,92,0.007805898437005531
54,93,0.022697061720388007
54,94,0.03960075650468278
54,95,0.023680390823671724
54,96,0.028376695326090468
54,97,0.03286913265016019
54,98,0.027236708863510463
54,99,0.026676896835662836
55,0,0.015686243258879337
55,1,0.05462909204082135
55,2,0.004969457719705149
55,3,0.003933567114140297
55,4,0.001293574412790921
55,5,0.01182279286944847
55,6,0.03873175275302634
55,7,0.011906497027377774
55,8,0.018325406516555304
55,9,0.023894226265723892
55,10,0.014205538060538387
55,11,0.029194652957464404
55,12,0.05110632521048961
55,13,0.01840637303793022
55,14,0.018490482309013633
55,15,0.017633391916750916
55,16,0.0024476407262867344
55,17,0.02959322269076864
55,18,0.011777216974725155
55,19,0.021230904681668133
55,20,0.01063195975234553
55,21,0.046584571989473675
55,22,0.01771467697839981
55,23,0.012215047681691456
55,24,0.037646892453845594
55,25,0.04930400828379532
55,26,0.003937112243491
55,27,0.002891014466315443
55,28,0.018647458394064696
55,29,0.054308923500679215
55,30,0.01845786899972734
55,31,0.048043796434765564
55,32,0.0005780197977763669
55,33,0.010587716860607662
55,34,0.012268874305540247
55,35,0.012867908183652445
55,36,0.04744086049956264
55,37,0.05453613957922769
55,38,0.02392692194451244
55,39,0.016369657347441835
55,40,0.010400329192657288
55,41,0.005437828379629475
55,42,0.023886192221737927
55,43,0.03219483391641078
55,44,0.056426225792287836
55,45,0.02605767191413823
55,46,0.049265263339735806
55,47,0.04185621903253743
55,48,0.012865615733377762
55,49,0.0015295548124087965
55,50,0.03980940301377055
55,51,0.014188943737470932
55,52,0.0009720072428781104
55,53,0.03575704833152961
55,54,0.011110899649367841
55,55,0.0
55,56,0.002531275180483819
55,57,0.016181865271426177
55,58,0.020751583802832086
55,59,0.008709389469539688
55,60,0.0007787976987319754
55,61,0.017287524931904125
55,62,0.03213235334820811
55,63,0.01522660200358125
55,64,0.009842769478931881
55,65,0.018423881129894328
55,66,0.014983131670313914
55,67,0.040612256551903286
55,68,0.0577654331845187
55,69,0.04251616272583526
55,70,0.014284233946890112
55,71,0.014541018274854038
55,72,0.02504035684853595
55,73,0.024306089388753793
55,74,0.0006522895058696981
55,75,0.022893119411252695
55,76,0.00908168980968322
55,77,0.03446390839795206
55,78,0.027726381508320526
55,79,0.04051841176216083
55,80,0.012793351919912413
55,81,0.02919418107731953
55,82,0.00661782127550381
55,83,0.040106438292633856
55,84,0.03989808212903108
55,85,0.024528062011208298
55,86,0.03016142748721387
55,87,0.0146413875077554
55,88,0.005401744876339052
55,89,0.011843569335336356
55,90,0.024643606703516688
55,91,0.020000394865902382
55,92,0.0034317664755501827
55,93,0.03376820633330714
55,94,0.05068357682391228
55,95,0.012581678701790184
55,96,0.039460590805160345
55,97,0.043956789035956886
55,98,0.038320077189522905
55,99,0.03775230461553676
56,0,0.013403575736968374
56,1,0.05226664741741896
56,2,0.007450757448852524
56,3,0.0063262373597818234
56,4,0.0038139909200560797
56,5,0.014100672802249421
56,6,0.036380872059312765
56,7,0.00959670322698875
56,8,0.015959200961999237
56,9,0.021519229007444723
56,10,0.011876553718849134
56,11,0.02683569208818381
56,12,0.04874281381973527
56,13,0.01606755270774096
56,14,0.020880287017078544
56,15,0.015250379235457545
56,16,0.00496401133958132
56,17,0.02726799610643624
56,18,0.014170936886207833
56,19,0.01893043159378248
56,20,0.012986003205831494
56,21,0.044217785820062486
56,22,0.015372287512433034
56,23,0.014533108109858993
56,24,0.035289468666025434
56,25,0.046942085892489015
56,26,0.0014656546940739232
56,27,0.0013849440671043517
56,28,0.016315557079112194
56,29,0.051943003615138074
56,30,0.01607080161855347
56,31,0.04569019396189906
56,32,0.00216084016597062
56,33,0.008284580458068493
56,34,0.009994100896768074
56,35,0.010552769892219304
56,36,0.04508207498644713
56,37,0.05217398551663262
56,38,0.02155876827399086
56,39,0.01401228974227912
56,40,0.012788166483555925
56,41,0.0032146646371013876
56,42,0.0215627366569894
56,43,0.029829844669833492
56,44,0.054058777913373754
56,45,0.023702414845222224
56,46,0.04690738746054846
56,47,0.03948759291214905
56,48,0.01061371090788046
56,49,0.004058645409454569
56,50,0.037456454474422016
56,51,0.016517423298032994
56,52,0.0025106543652094688
56,53,0.033406570013534136
56,54,0.008842841364042875
56,55,0.002531275180483819
56,56,0.0
56,57,0.013827511567820538
56,58,0.018422806253133764
56,59,0.011051714590140644
56,60,0.0021767737810285638
56,61,0.01965813948102086
56,62,0.02978690497962453
56,63,0.012850380580117665
56,64,0.012158587003248681
56,65,0.016074264099976174
56,66,0.012668552433463745
56,67,0.03824713300131256
56,68,0.05539878407175823
56,69,0.04016982678620115
56,70,0.016662840030669195
56,71,0.012281210299805263
56,72,0.022690588256474176
56,73,0.021943247523595697
56,74,0.0029142855304753884
56,75,0.020530562651027318
56,76,0.006848414620268126
56,77,0.03211122185363471
56,78,0.025356892048476305
56,79,0.03815867342905682
56,80,0.010447088110870296
56,81,0.026867580546768757
56,82,0.004267781574257669
56,83,0.03774217368432487
56,84,0.037552606406224646
56,85,0.022206758443430473
56,86,0.027818924354406645
56,87,0.012375067048556662
56,88,0.007819106298120465
56,89,0.00955788773987232
56,90,0.022311252584063728
56,91,0.017639728471009704
56,92,0.002329642871196924
56,93,0.03139647779765193
56,94,0.04832712316000463
56,95,0.014886622130115542
56,96,0.0371008681661887
56,97,0.04160339966844095
56,98,0.035959631019198364
56,99,0.03538348827312268
57,0,0.0013405420806319522
57,1,0.03846819087572695
57,2,0.021130491157917375
57,3,0.020104848245459203
57,4,0.017454312609518515
57,5,0.02792494339546579
57,6,0.022563543804320456
57,7,0.004295645809356874
57,8,0.0021490697121266085
57,9,0.007717949629318241
57,10,0.0019996651968075285
57,11,0.013017571497631315
57,12,0.03494220166861719
57,13,0.0022488578092840937
57,14,0.03466569279135693
57,15,0.0015247407455894631
57,16,0.018590120549137785
57,17,0.013446691128862672
57,18,0.027954821251221708
57,19,0.0051648573799065
57,20,0.02679461138772528
57,21,0.030416431436799715
57,22,0.0015524473942530091
57,23,0.02835381451914515
57,24,0.0214749521119023
57,25,0.03313877121806915
57,26,0.012363967224629204
57,27,0.013302967711590263
57,28,0.0025069589741568607
57,29,0.03814715527492449
57,30,0.0023383878037699915
57,31,0.03188049822902775
57,32,0.015659791317667062
57,33,0.005607842097165839
57,34,0.0040057558503525026
57,35,0.0033398319117909337
57,36,0.031275065344626464
57,37,0.03837521994931761
57,38,0.007747443699709732
57,39,0.00019281638368287297
57,40,0.026576669419529873
57,41,0.01074752844456242
57,42,0.007745945267905412
57,43,0.016018031248628592
57,44,0.04026621984560704
57,45,0.009880433427592187
57,46,0.033101176091531175
57,47,0.025684660934822377
57,48,0.0035186394507324796
57,49,0.017657177832943512
57,50,0.023640754234288717
57,51,0.030335875186467933
57,52,0.015733516027895224
57,53,0.01958733896448569
57,54,0.005136655499181811
57,55,0.016181865271426177
57,56,0.013827511567820538
57,57,0.0
57,58,0.004607395969391195
57,59,0.02486395019804122
57,60,0.015973448450283815
57,61,0.033458323648518876
57,62,0.015964148175902065
57,63,0.0010286433718964818
57,64,0.02597918421020369
57,65,0.002247093953882789
57,66,0.0013180813358725694
57,67,0.02444019381896498
57,68,0.04160674946688284
57,69,0.02635311964367283
57,70,0.03045812555178231
57,71,0.0020571526971398762
57,72,0.008865758740672063
57,73,0.008126136709145467
57,74,0.01638489468661538
57,75,0.006712725515254426
57,76,0.007157507476978594
57,77,0.018292248392464443
57,78,0.01154789111386135
57,79,0.02434747888045891
57,80,0.003388932684759842
57,81,0.013045718083713019
57,82,0.009575510747014205
57,83,0.023934183899792825
57,84,0.023734017138580546
57,85,0.008390977471680461
57,86,0.013994784195995098
57,87,0.001933028331152707
57,88,0.021581845615349992
57,89,0.004393459246451905
57,90,0.008487821341429672
57,91,0.0038192858260807715
57,92,0.01292872498187237
57,93,0.017592277545029497
57,94,0.034521132322449466
57,95,0.028709410158458033
57,96,0.02328898971378414
57,97,0.027790646597965298
57,98,0.022147559105341465
57,99,0.021578237801288605
58,0,0.005101086186659995
58,1,0.03390919200019261
58,2,0.025683593328200787
58,3,0.024680292252699673
58,4,0.0220157742197911
58,5,0.03251722125743984
58,6,0.017992038074717314
58,7,0.008846438276051024
58,8,0.002550960394857017
58,9,0.003293579539323982
58,10,0.00655029531609442
58,11,0.008466334120317042
58,12,0.030384124632609675
58,13,0.002358902610931799
58,14,0.03923105557411749
58,15,0.003318196326644143
58,16,0.023144117724771426
58,17,0.00884857348325936
58,18,0.03252339689927303
58,19,0.0007739188980876991
58,20,0.031373833781969965
58,21,0.025862551160587628
58,22,0.003055542150496109
58,23,0.03293995111352788
58,24,0.016911719720516492
58,25,0.028578904223150597
58,26,0.0169612363523964
58,27,0.01786540313141022
58,28,0.002107623322919816
58,29,0.03359191127621351
58,30,0.0026008358257665343
58,31,0.02731179632742634
58,32,0.020221462614753865
58,33,0.01016525128709364
58,34,0.008496522672132393
58,35,0.007885094385269303
58,36,0.02671174528055671
58,37,0.033815903320127176
58,38,0.003279903275994747
58,39,0.004428362089824908
58,40,0.031147928396256547
58,41,0.015314867882069646
58,42,0.0031408586537938444
58,43,0.011472169123404914
58,44,0.035712859927898036
58,45,0.005331613272612966
58,46,0.028536926471931245
58,47,0.0211347619929687
58,48,0.007928766489047138
58,49,0.02221258918471677
58,50,0.0190714613452632
58,51,0.03491999081848345
58,52,0.020274960302279654
58,53,0.015015910463096508
58,54,0.009652099335872426
58,55,0.020751583802832086
58,56,0.018422806253133764
58,57,0.004607395969391195
58,58,0.0
58,59,0.029445770266352707
58,60,0.020559983124577547
58,61,0.038030935788048156
58,62,0.011387388942450899
58,63,0.005614896135078119
58,64,0.030565491671782682
58,65,0.002372402735071424
58,66,0.005769820251350293
58,67,0.019886008905908876
58,68,0.03705265869473891
58,69,0.02177687709327813
58,70,0.035029675736929826
58,71,0.006269450378646801
58,72,0.004306981557395739
58,73,0.00362215483822856
58,74,0.02093709570988418
58,75,0.002250308231477021
58,76,0.011685729968331237
58,77,0.013724122773525475
58,78,0.007029602422156111
58,79,0.01978620907216848
58,80,0.007976630464663006
58,81,0.008448412724532818
58,82,0.01416275347918149
58,83,0.01937905698007122
58,84,0.019156752054952146
58,85,0.0037854595283698155
58,86,0.009414683915338503
58,87,0.006158954122980514
58,88,0.026151185778246665
58,89,0.00891385939452396
58,90,0.0038932057974184558
58,91,0.0010016810750083313
58,92,0.017454307120841252
58,93,0.01305633078640516
58,94,0.02995552820193107
58,95,0.03329782645318017
58,96,0.01872805411831155
58,97,0.023221559776075453
58,98,0.017588069359124783
58,99,0.017031486153676438
59,0,0.024391184843538298
59,1,0.06329302656173304
59,2,0.003956197486447758
59,3,0.0047767915491398905
59,4,0.007475344951742708
59,5,0.0031637846137303987
59,6,0.0474117583064428
59,7,0.020604078069176936
59,8,0.02700090825125246
59,9,0.032563238828890825
59,10,0.022898289234754687
59,11,0.03787328094353006
59,12,0.05977182895465158
59,13,0.02709637472000925
59,14,0.00983921494578895
59,15,0.026297048805884946
59,16,0.006398407510114853
59,17,0.03828756464912948
59,18,0.0031642253351626885
59,19,0.029933031055309953
59,20,0.001935082249891491
59,21,0.05525046773728647
59,22,0.02640299171840927
59,23,0.0035082529642846173
59,24,0.04632353723917753
59,25,0.05797173610874062
59,26,0.012517079536175339
59,27,0.011600056834577155
59,28,0.027340324218190583
59,29,0.06297056713674382
59,30,0.027118225433721936
59,31,0.056717591773805316
59,32,0.00925610100022115
59,33,0.01928592160413845
59,34,0.020974032052075472
59,35,0.02156459041746555
59,36,0.05611177569807926
59,37,0.06320034129706784
59,38,0.032600779521731384
59,39,0.025050144700564207
59,40,0.001798589440663806
59,41,0.014139161498673065
59,42,0.032582104640937935
59,43,0.040868684927973124
59,44,0.06508522983001135
59,45,0.03473918651291691
59,46,0.0579356994455564
59,47,0.0505233452879
59,48,0.021573132174646174
59,49,0.007306188009531664
59,50,0.04848777217984243
