i,j,D_l
45,55,0.011717257735884591
45,56,0.01708582893812751
45,57,0.0283082955774047
45,58,0.017844334490079692
45,59,0.01337857902734336
45,60,0.01800605121712017
45,61,0.021386787212542318
45,62,0.006681052493415602
45,63,0.009325187047698236
45,64,0.01018997435614793
45,65,0.013721020101549445
45,66,0.004117668803767128
45,67,0.03221180598045644
45,68,0.020155671893686295
45,69,0.025710222517476927
45,70,0.01546383647390157
45,71,0.026008701109109227
45,72,0.01658270212254892
45,73,0.03815270247734146
45,74,0.015614450515647717
45,75,0.015521831274539936
45,76,0.03097517770882502
45,77,0.007300779115174573
45,78,0.015797941622570123
45,79,0.023909738388175995
45,80,0.018776637575923565
45,81,0.004256458019060183
45,82,0.037737374992171856
45,83,0.005733874595087959
45,84,0.023046802285707726
45,85,0.027097316846415188
45,86,0.029156919372264403
45,87,0.023113330785191243
45,88,0.01614135395566124
45,89,0.004260244331461007
45,90,0.009292238454705
45,91,0.03224564645133926
45,92,0.01797935329318376
45,93,0.03759121205839393
45,94,0.022045114887063174
45,95,0.034961063452986774
45,96,0.033202982864916214
45,97,0.017771978245936456
45,98,0.027191417827360637
45,99,0.012273910253622749
46,0,0.028052147012055384
46,1,0.022250253276514732
46,2,0.020316532367970052
46,3,0.019174653301399853
46,4,0.005825437092628284
46,5,0.008465554513190265
46,6,0.02143360359499964
46,7,0.01684204513372976
46,8,0.021975165931806664
46,9,0.010614369253449286
46,10,0.023881968653090075
46,11,0.013662866550102844
46,12,0.039906106644635966
46,13,0.018449938600878193
46,14,0.031498834543330426
46,15,0.011771685363562054
46,16,0.014512478706276038
46,17,0.009551571082204606
46,18,0.03775963412443181
46,19,0.011897465359370451
46,20,0.008185746908234776
46,21,0.02524523748848574
46,22,0.02272698748085444
46,23,0.03123685761613483
46,24,0.0019273293227783743
46,25,0.004728316214569195
46,26,0.006802762848852092
46,27,0.007831762103171623
46,28,0.020088581154501812
46,29,0.005533633248827589
46,30,0.011328500800466063
46,31,0.03896414042378989
46,32,0.024443668893655943
46,33,0.012906874206894773
46,34,0.02465630018152366
46,35,0.029313817490696212
46,36,0.03532159081740993
46,37,0.027787219726063725
46,38,0.01419502398420318
46,39,0.019301912895561754
46,40,0.01375249445890962
46,41,0.03707350510635604
46,42,0.016221977641626268
46,43,0.013989016156424203
46,44,0.009086650015631708
46,45,0.012097086632669899
46,46,0.0
46,47,0.012899204532593005
46,48,0.018078436490580354
46,49,0.013914088583590325
46,50,0.003693520879238328
46,51,0.02579003584081305
46,52,0.021568261035215894
46,53,0.020448828669201183
46,54,0.002002731761459016
46,55,0.003152944375316988
46,56,0.01713604193747165
46,57,0.016976251332506666
46,58,0.028058348376873155
46,59,0.005976967611610651
46,60,0.02418013753974913
46,61,0.0094203732166985
46,62,0.010534026862062893
46,63,0.004990926860607061
46,64,0.0019334937483786966
46,65,0.02377480130046344
46,66,0.01568035527421619
46,67,0.02101740729100563
46,68,0.03133169337042563
46,69,0.013747300622180587
46,70,0.02286997098170158
46,71,0.013983216753817794
46,72,0.02122039051343636
46,73,0.026385192747888447
46,74,0.009907489862689437
46,75,0.026886148988916347
46,76,0.0192436954940843
46,77,0.008977189038670463
46,78,0.023600541489076
46,79,0.034721136294096996
46,80,0.022439185654949203
46,81,0.012331732233345497
46,82,0.026170832493770373
46,83,0.006742971837890991
46,84,0.03348701286765613
46,85,0.015357665751813444
46,86,0.017152447682987695
46,87,0.03161966322016032
46,88,0.0124019414028955
46,89,0.011432205808155108
46,90,0.0073298370985524905
46,91,0.020157945958599367
46,92,0.01166678948231491
46,93,0.02620015955410508
46,94,0.03090404435142045
46,95,0.02381579769031339
46,96,0.021217655642075933
46,97,0.029339972706152573
46,98,0.015113215877990301
46,99,0.006504095941334806
47,0,0.04052352477935781
47,1,0.010927458623490564
47,2,0.008142595151468875
47,3,0.03152062885751291
47,4,0.007490136982759012
47,5,0.02127265659359337
47,6,0.009355017230325795
47,7,0.029611244997263725
47,8,0.009744714059788771
47,9,0.003594499814314797
47,10,0.011462999303812095
47,11,0.001274671291743192
47,12,0.05278167024016461
47,13,0.00677573716538716
47,14,0.0443319645207977
47,15,0.020214776179718667
47,16,0.008847800511344064
47,17,0.01893326352227196
47,18,0.05062552908116225
47,19,0.020358591139272224
47,20,0.017501373521712636
47,21,0.03790411327483529
47,22,0.03547654618080306
47,23,0.04412123611829207
47,24,0.01142052343489108
47,25,0.014863691544503106
47,26,0.01240512777381819
47,27,0.014526466746838766
47,28,0.0325448481971035
47,29,0.014596306539615288
47,30,0.0018953382721382424
47,31,0.051769980703917966
47,32,0.012296426079347179
47,33,0.0257643125977949
47,34,0.011878415671850037
47,35,0.042203367268558716
47,36,0.047706008083045516
47,37,0.04061757541227233
47,38,0.02640538487628344
47,39,0.006463666924565892
47,40,0.01081956050384828
47,41,0.04968157899810542
47,42,0.028541149567394033
47,43,0.004615410947736068
47,44,0.004464778572619111
47,45,0.02417640955357161
47,46,0.012899204532593005
47,47,0.0
47,48,0.010029428088471487
47,49,0.026806692639103534
47,50,0.01193631636723083
47,51,0.03857036481764707
47,52,0.008770700811816978
47,53,0.03285158050950944
47,54,0.012331441782542472
47,55,0.014655034250366501
47,56,0.02984001852868104
47,57,0.004149328440572739
47,58,0.040791388627595924
47,59,0.014904246688551599
47,60,0.037058220580927705
47,61,0.012646226710676885
47,62,0.023252159056733755
47,63,0.017819753232695655
47,64,0.014681137286798413
47,65,0.03649441577948292
47,66,0.028021985142336902
47,67,0.008147996018961485
47,68,0.043917468731400545
47,69,0.015632020899979324
47,70,0.03576085431917273
47,71,0.0077574369138190165
47,72,0.03408825601248898
47,73,0.014047051930363487
47,74,0.020552658684472844
47,75,0.03940679028127672
47,76,0.006906705608959374
47,77,0.0217712635808318
47,78,0.03648826694150185
47,79,0.04738957000018128
47,80,0.03525180960854987
47,81,0.02483377270843111
47,82,0.013570611189970662
47,83,0.0184446364955186
47,84,0.04621297614078748
47,85,0.0032821330801976693
47,86,0.008040161352218697
47,87,0.044508105421670295
47,88,0.024678731663175798
47,89,0.02393595328179388
47,90,0.020221786763076302
47,91,0.015399563670728634
47,92,0.01813878331166795
47,93,0.013457346224267993
47,94,0.04378627228319377
47,95,0.010944866089454388
47,96,0.009802622551590706
47,97,0.04180899645061709
47,98,0.010298390109189001
47,99,0.018230563603651755
48,0,0.04604235511334681
48,1,0.004263529705786939
48,2,0.005951644647677837
48,3,0.037234510764833834
48,4,0.012362084528881297
48,5,0.02638169860471639
48,6,0.005380773174210933
48,7,0.03466369317742778
48,8,0.006377446711115827
48,9,0.012652095580787781
48,10,0.008347613368819133
48,11,0.011245180274464566
48,12,0.057041514646640964
48,13,0.004144082937716842
48,14,0.04900456397616445
48,15,0.021619178811970008
48,16,0.0035675343393423895
48,17,0.021211302294023404
48,18,0.05502831168171367
48,19,0.021744959622933414
48,20,0.020079775016765482
48,21,0.04311071510118219
48,22,0.040505280662991625
48,23,0.04807040551196818
48,24,0.016171127798690517
48,25,0.018530142473956283
48,26,0.013121618607273977
48,27,0.01599460557520201
48,28,0.03811851629649186
48,29,0.020752331942683153
48,30,0.00851881653832092
48,31,0.05646967308079022
48,32,0.0074006151519269954
48,33,0.03063820786319505
48,34,0.012114273901435848
48,35,0.04641268842361669
48,36,0.05332427914029754
48,37,0.04534723699115686
48,38,0.03226063193110082
48,39,0.01113168236137096
48,40,0.004514655296995706
48,41,0.054915080217367
48,42,0.03429038235283839
48,43,0.005445877468412393
48,44,0.011645543828164535
48,45,0.030129606076315516
48,46,0.018078436490580354
48,47,0.010029428088471487
48,48,0.0
48,49,0.031442458445386116
48,50,0.015569606970385435
48,51,0.043485849085246664
48,52,0.011307261985471584
48,53,0.038493759297264576
48,54,0.01799506088470737
48,55,0.01893729147767114
48,56,0.0332181266684383
48,57,0.010432436269316059
48,58,0.045808413396594846
48,59,0.017964232731531454
48,60,0.041008276228976494
48,61,0.009538241482342476
48,62,0.02849609988340499
48,63,0.02238388287194962
48,64,0.020009961529307462
48,65,0.04158294004690494
48,66,0.03374814183804029
48,67,0.012102067960711753
48,68,0.049227477970490006
48,69,0.00693539991063534
48,70,0.04015972310968223
48,71,0.004146590974516063
48,72,0.038011446859394594
48,73,0.009658299980608168
48,74,0.023171554708806236
48,75,0.044854009830816687
48,76,0.007121307830654247
48,77,0.026897222100136398
48,78,0.040926702298451974
48,79,0.05250740331717435
48,80,0.038785857736354123
48,81,0.030383103281066814
48,82,0.01101819789160524
48,83,0.02450592295475188
48,84,0.05120154355458646
48,85,0.007021717017715819
48,86,0.001992164073607321
48,87,0.04865412676202265
48,88,0.02774248137156598
48,89,0.029487731603444742
48,90,0.024881585602981905
48,91,0.005382193145175148
48,92,0.017990641066174196
48,93,0.012401673504109598
48,94,0.04813719368741058
48,95,0.01319422856789765
48,96,0.0034478700913522127
48,97,0.04732606609398264
48,98,0.003042497823044017
48,99,0.021836544109203503
49,0,0.014859105477766449
49,1,0.035685284147473656
49,2,0.03402967243304826
49,3,0.009011887346920164
49,4,0.01962115434191187
49,5,0.005688727230962473
49,6,0.035097750619080444
49,7,0.003367357915024912
49,8,0.035682586822402496
49,9,0.024234576114243036
49,10,0.037641723703866384
49,11,0.02754490039146278
49,12,0.026000850725229587
49,13,0.03208264710398289
49,14,0.01765743819943127
49,15,0.010875061561060093
49,16,0.027929638702401657
49,17,0.010683234491367932
49,18,0.023862634038960703
49,19,0.01079465298290796
49,20,0.011585988356889211
49,21,0.011731250300450575
49,22,0.009084178215678269
49,23,0.017375204358914906
49,24,0.01558088817139103
49,25,0.012918546821783382
49,26,0.01838991876470026
49,27,0.015625123939362134
49,28,0.0076567365289357415
49,29,0.013729287888547114
49,30,0.025232975512277028
49,31,0.02514446339432397
49,32,0.03808834458504934
49,33,0.001517395194529289
49,34,0.038545085831690154
49,35,0.01541224056880484
49,36,0.0221529278213229
49,37,0.013961951545631122
49,38,0.009956940457248807
49,39,0.0332088633033806
49,40,0.02696972340489554
49,41,0.023518621167360178
49,42,0.008989810736218457
49,43,0.02771435315685972
49,44,0.02281466619709063
49,45,0.010731389033301923
49,46,0.013914088583590325
49,47,0.026806692639103534
49,48,0.031442458445386116
49,49,0.0
49,50,0.015909106903792148
49,51,0.012057804432715324
49,52,0.03546670061648398
49,53,0.008408560667939722
49,54,0.01460117755285027
49,55,0.0125733572071365
49,56,0.006357752084836951
49,57,0.030884705150720216
49,58,0.014382757390105383
49,59,0.013508047778788425
49,60,0.01039627456708321
49,61,0.02209864232644487
49,62,0.004449629990650923
49,63,0.009141668117111243
49,64,0.012161414144501977
49,65,0.010171576128175803
49,66,0.008629756006137622
49,67,0.034925370076071945
49,68,0.01786110522630751
49,69,0.026227110457433526
49,70,0.008959623005739931
49,71,0.027485684704764538
49,72,0.007561985221727858
49,73,0.04008990587419201
49,74,0.008791878400359969
49,75,0.013616779633755051
49,76,0.03302369261306178
49,77,0.00525289739012467
49,78,0.009688318007982937
49,79,0.021094280326746852
49,80,0.009150958379882085
49,81,0.006475937197838224
49,82,0.03999267009415377
49,83,0.011448287613616317
49,84,0.019787362330094253
49,85,0.02916679423874905
49,86,0.03065204042250197
49,87,0.017721564678872766
49,88,0.005556301011323763
49,89,0.006513639912895388
49,90,0.006644776461618359
49,91,0.03309511395154996
49,92,0.014463633596457139
49,93,0.04007570621428472
49,94,0.016994521646487043
49,95,0.03772229155647176
49,96,0.034706045787768154
49,97,0.016119726514087326
49,98,0.028410707622028335
49,99,0.00964646791254254
50,0,0.030500843867008194
50,1,0.019800510224424087
50,2,0.01819312721476725
50,3,0.021751488474330224
50,4,0.004538301815283814
50,5,0.010827473547174976
50,6,0.019222650604338438
50,7,0.019104668083913142
50,8,0.019835747162831444
50,9,0.011667567205379214
50,10,0.021845823848899246
50,11,0.012911821719760984
50,12,0.041712454388382426
50,13,0.016197561803932257
50,14,0.03353766834938964
50,15,0.008710958193101534
50,16,0.012033980941544443
50,17,0.007050344208671828
50,18,0.039648139522988866
50,19,0.008851015304170078
50,20,0.005592832534475347
50,21,0.02755808205451146
50,22,0.024959612305835654
50,23,0.0328247817147048
50,24,0.0026026826397008026
50,25,0.003063021996400124
50,26,0.003126950477794272
50,27,0.004186553478383272
50,28,0.022592777070554668
50,29,0.009218020025397787
50,30,0.010136272019985628
50,31,0.0410202128342141
50,32,0.022202443294429802
50,33,0.015079401564650268
50,34,0.023078552465170907
50,35,0.031057370040894573
50,36,0.03779742327629112
50,37,0.02985688365493701
50,38,0.01689400574293206
50,39,0.01794519250453997
50,40,0.011135663647780758
50,41,0.03937927134620477
50,42,0.018839714771391507
50,43,0.011941539826318728
50,44,0.010001727502571542
50,45,0.01489602077528055
50,46,0.003693520879238328
50,47,0.01193631636723083
50,48,0.015569606970385435
50,49,0.015909106903792148
50,50,0.0
50,51,0.02796030568867695
50,52,0.02008585306935141
50,53,0.022983596640419966
50,54,0.005658801986423059
50,55,0.0033699255758890627
50,56,0.01818707540710759
50,57,0.015677484926323162
50,58,0.0302760866790932
50,59,0.0029781566194579585
50,60,0.02572268445457118
50,61,0.006493830816630646
50,62,0.012946992499773146
50,63,0.006816206213138632
50,64,0.004787130870241179
50,65,0.02603464929315982
50,66,0.018291288641078332
50,67,0.019685442750932924
50,68,0.03367957880151302
50,69,0.010818955509467617
50,70,0.02471801620225908
50,71,0.011580327578941663
50,72,0.022717153179024924
50,73,0.024233601140650794
50,74,0.00862112819100249
50,75,0.029305725639754227
50,76,0.017285354941432168
50,77,0.011342267302610266
50,78,0.025479173411398076
50,79,0.03697783598943758
50,80,0.023704380682613966
50,81,0.014886571660330063
50,82,0.0242960437786964
50,83,0.009949830827358789
50,84,0.03568550041009149
50,85,0.013538656580912368
50,86,0.014749206458714024
50,87,0.033331325302269905
50,88,0.012870480527897776
50,89,0.01400030458222559
50,90,0.009316791220060204
50,91,0.017439594275861427
50,92,0.008079013300037434
50,93,0.024537795631234604
50,94,0.032745595207566626
50,95,0.022440446430789695
50,96,0.01880909867035197
50,97,0.03178454814941427
50,98,0.012551382484946553
50,99,0.0064924143711126885
51,0,0.007076623026643645
51,1,0.047726852048157846
51,2,0.04603773783386383
51,3,0.009959533050469429
51,4,0.03158497978859329
51,5,0.017330856586915928
51,6,0.047119818519568486
51,7,0.008965372805937918
51,8,0.047692130712071075
51,9,0.03568033382904008
51,10,0.04962875890030394
51,11,0.03922664521977447
51,12,0.014596691128483334
51,13,0.04411197602038639
51,14,0.005899178449321428
51,15,0.022570257803700405
51,16,0.039976900036686365
51,17,0.022576282511258258
51,18,0.012338393666227269
51,19,0.022470052552289482
51,20,0.023561745104303596
51,21,0.0029342539138990944
51,22,0.003144131747823861
51,23,0.008197421487715191
51,24,0.02756563064679439
51,25,0.02497279024935007
51,26,0.030424856809912765
51,27,0.027632610261790536
51,28,0.008155475949449206
51,29,0.024570988406516142
51,30,0.037088388928822026
51,31,0.013230789078352213
51,32,0.050113586072918354
51,33,0.012913135337272987
51,34,0.05040120637420319
51,35,0.005942836501135109
51,36,0.01087501474240213
51,37,0.0023284490668573064
51,38,0.013916358415525243
51,39,0.045018407730194214
51,40,0.03901170305892098
51,41,0.01150762067426891
51,42,0.011795112821093327
51,43,0.039717793136321296
51,44,0.03436410133082034
51,45,0.016060879577972476
51,46,0.02579003584081305
51,47,0.03857036481764707
51,48,0.043485849085246664
51,49,0.012057804432715324
51,50,0.02796030568867695
51,51,0.0
51,52,0.04730559700917862
51,53,0.008799331998153555
51,54,0.02624855483761248
51,55,0.024616039605066798
51,56,0.010909862913556499
51,57,0.042696369551523665
51,58,0.0023474015896788867
51,59,0.02555019001338735
51,60,0.005869297949778855
51,61,0.03412287893091358
51,62,0.015330732900135449
51,63,0.021172249428566867
51,64,0.02392075569172285
51,65,0.002358503657498097
51,66,0.012027775478441288
51,67,0.046709470238895934
51,68,0.006044175121620947
51,69,0.038201400105538026
51,70,0.003734394696151777
51,71,0.0395303116602235
51,72,0.006216563083030263
51,73,0.05209829805729963
51,74,0.020622782623472547
51,75,0.0059491019364383505
51,76,0.045002198885123565
51,77,0.016823430895449444
51,78,0.00314229185008773
51,79,0.009052413289617114
51,80,0.007428469244843043
51,81,0.014123907590121342
51,82,0.05193673580680096
51,83,0.021057398204593254
51,84,0.007731359474978248
51,85,0.041128663185716736
51,86,0.0426961102652107
51,87,0.007453395622521534
51,88,0.01614283991449615
51,89,0.014960606511923429
51,90,0.01866598583004707
51,91,0.045089381842605275
51,92,0.02629146915593015
51,93,0.05195500341321378
51,94,0.006136327892905863
51,95,0.04950175678138512
51,96,0.046748384550171176
51,97,0.00715654654071996
51,98,0.040454764913292335
51,99,0.021681531674114466
52,0,0.04927359583374119
52,1,0.010532120778314303
52,2,0.005383867520245327
52,3,0.04026527980283579
52,4,0.015907291315720395
52,5,0.0299970043347239
52,6,0.0062646160455642995
52,7,0.03835147489109081
52,8,0.005297123902012358
52,9,0.012102274410236721
52,10,0.0038879130578509803
52,11,0.008228575004740979
52,12,0.06143207112422173
52,13,0.007188875916344011
52,14,0.05304014345771002
52,15,0.027715556774547158
52,16,0.010872760914550065
52,17,0.026804744758216637
52,18,0.059297541826719286
52,19,0.02785525977596902
52,20,0.025449223374847542
52,21,0.046662142543928364
52,22,0.04422147692847314
52,23,0.05270412441612295
52,24,0.01994229932389266
52,25,0.023131694430811017
52,26,0.018896140858685146
52,27,0.021740048396383663
52,28,0.041300796333942354
52,29,0.023333162249067885
52,30,0.010241242862523944
52,31,0.060487122050344844
52,32,0.0065113531780697145
52,33,0.03446601258949829
52,34,0.00310795987670539
52,35,0.050829626621333654
52,36,0.056436361069492375
52,37,0.049329989495092055
52,38,0.03514254517387362
52,39,0.002315405990663914
52,40,0.012883445374511316
52,41,0.05843451206046466
52,42,0.03728736081788787
52,43,0.008397432809761893
52,44,0.013176461567018787
52,45,0.03290443653067608
52,46,0.021568261035215894
52,47,0.008770700811816978
52,48,0.011307261985471584
52,49,0.03546670061648398
52,50,0.02008585306935141
52,51,0.04730559700917862
52,52,0.0
52,53,0.0416015304993979
52,54,0.02108871164635211
52,55,0.023110236581016793
52,56,0.03824474711516446
52,57,0.004622395384671347
52,58,0.04953833507622456
52,59,0.022950136925967923
52,60,0.04562210810627539
52,61,0.016520209020575806
52,62,0.0320022200188448
52,63,0.026398151583931384
52,64,0.023403916992944807
52,65,0.04524541022982084
52,66,0.03677175381950308
52,67,0.0008720636232056463
52,68,0.052673703427841445
52,69,0.01749636620801955
52,70,0.04440669440934062
52,71,0.010213976082213184
52,72,0.04263572801690099
52,73,0.00582206931653245
52,74,0.028605272496422498
52,75,0.048162490772391875
52,76,0.004228855757505337
52,77,0.03050054774327021
52,78,0.04514339293975931
52,79,0.0561421797159498
52,80,0.043723996854562366
52,81,0.03359897880024632
52,82,0.004914784031236873
52,83,0.027176466166469956
52,84,0.0549587222310484
52,85,0.006625355443960045
52,86,0.009441934963327046
52,87,0.053127450515762016
52,88,0.0329497955574349
52,89,0.032701715043767135
52,90,0.028846308828430933
52,91,0.016594847397837585
52,92,0.024579059689024664
52,93,0.00469230638749222
52,94,0.05244073212364658
52,95,0.002403861358779026
52,96,0.009567366475804612
52,97,0.05055764651801657
52,98,0.01203852979563289
52,99,0.026557350196290595
53,0,0.007693859288900045
53,1,0.04267936521674704
53,2,0.040696501075425176
53,3,0.001450926966647011
53,4,0.026251405009126507
53,5,0.012176320015410762
53,6,0.041835073209630674
53,7,0.006086539301256809
53,8,0.04235127684578725
53,9,0.029592941483841433
53,10,0.0442060917358279
53,11,0.033389503953948275
53,12,0.022270340302226146
53,13,0.03887212489162957
53,14,0.013788791943847281
53,15,0.01884260418789848
53,16,0.03493608592765025
53,17,0.018448438032802404
53,18,0.019987008369129755
53,19,0.018778546372376723
53,20,0.019180093841454277
53,21,0.006373138657888097
53,22,0.006975357671449247
53,23,0.016983259557231015
53,24,0.0223400752757639
53,25,0.020146660014611354
53,26,0.025681713325870638
53,27,0.02306069187280088
53,28,0.0009322015863316591
53,29,0.018295973884702218
53,30,0.031512335337307164
53,31,0.02032704823411267
53,32,0.04484351856068454
53,33,0.008385592930554249
53,34,0.0447027454002126
53,35,0.014707184234869958
53,36,0.014893383109340616
53,37,0.011001158851376836
53,38,0.0065495939063375044
53,39,0.03928948091464037
53,40,0.03410504865439138
53,41,0.01708382983585962
53,42,0.004338132751296011
53,43,0.034393078629296595
53,44,0.02844315131424585
53,45,0.008835754657134754
53,46,0.020448828669201183
53,47,0.03285158050950944
53,48,0.038493759297264576
53,49,0.008408560667939722
53,50,0.022983596640419966
53,51,0.008799331998153555
53,52,0.0416015304993979
53,53,0.0
53,54,0.020657428192764206
53,55,0.019624542780703847
53,56,0.014431843964459146
53,57,0.036993599537702024
53,58,0.00953293896093097
53,59,0.02084437361713338
53,60,0.014175770690459765
53,61,0.02939158986011194
53,62,0.010057634883744561
53,63,0.016223272746854388
53,64,0.018516744395481437
53,65,0.006682613957806562
53,66,0.004837462821637239
53,67,0.04092713587989565
53,68,0.011335369778037412
53,69,0.0336282615945286
53,70,0.011372131573088374
53,71,0.034420672419572265
53,72,0.01338908423414185
53,73,0.04674405005773722
53,74,0.016692428156394604
53,75,0.00669121993345739
53,76,0.03957594366368153
53,77,0.011666457776682635
53,78,0.011339851076607219
53,79,0.01513772047835507
53,80,0.01559572755595318
53,81,0.008120394308998228
53,82,0.04639603159727041
53,83,0.014476363544292525
53,84,0.014385812148933452
53,85,0.03568853094633678
53,86,0.03758921931832242
53,87,0.016222797748758958
53,88,0.013908866575450035
53,89,0.009018765277878078
53,90,0.01379607955931424
53,91,0.04039259848054691
53,92,0.02223246250527283
53,93,0.046287002321472655
53,94,0.01481559316467573
53,95,0.043688353630240456
53,96,0.04165112341159362
53,97,0.008975684656675339
53,98,0.03550290900942894
53,99,0.017115044294353805
54,0,0.02830198725645515
54,1,0.02211748297942948
54,2,0.020052602452667708
54,3,0.01935676861609611
54,4,0.005639523381250349
54,5,0.00897691874969572
54,6,0.02119505303837707
54,7,0.017286159325471933
54,8,0.02170908668845437
54,9,0.009655209251685143
54,10,0.023574616624264317
54,11,0.012995941452907047
54,12,0.04053586397283176
54,13,0.018240454427712462
54,14,0.03202980568410685
54,15,0.013769551864849093
54,16,0.014431874762040255
54,17,0.011544971350233187
54,18,0.038357477925044625
54,19,0.01389482362019066
54,20,0.010185434453796112
54,21,0.025596559783688796
54,22,0.02315138996170167
54,23,0.03197086843152486
54,24,0.0030628601149983777
54,25,0.006731011971307185
54,26,0.008739645402610673
54,27,0.009822070782730225
54,28,0.020320631839562266
54,29,0.0035732354349679897
54,30,0.010895097172822936
54,31,0.039460528792473505
54,32,0.02420648328962024
54,33,0.01349240111163635
54,34,0.024193047398265194
54,35,0.02999891022807347
54,36,0.035541466531405747
54,37,0.028312601011638763
54,38,0.01430797079093467
54,39,0.01879067078494404
54,40,0.01377136320236501
54,41,0.03740221246230735
54,42,0.016385660667846764
54,43,0.013748379912123779
54,44,0.008215287361612249
54,45,0.012147048604468684
54,46,0.002002731761459016
54,47,0.012331441782542472
54,48,0.01799506088470737
54,49,0.01460117755285027
54,50,0.005658801986423059
54,51,0.02624855483761248
54,52,0.02108871164635211
54,53,0.020657428192764206
54,54,0.0
54,55,0.005149580864811327
54,56,0.018166613469865787
54,57,0.01646917801915053
54,58,0.02846999596367028
54,59,0.007978014466969741
54,60,0.024959880289807737
54,61,0.010020876771497206
54,62,0.010922770197749296
54,63,0.006118518101399006
54,64,0.0024769651768487043
54,65,0.024171918137421804
54,66,0.015851816838516292
54,67,0.0204774549241834
54,68,0.031642835177303916
54,69,0.014112437352358972
54,70,0.023543927673390412
54,71,0.013866758135227392
54,72,0.022034494459896692
54,73,0.026108217535343665
54,74,0.011846561818503505
54,75,0.02715841488127122
54,76,0.018936616712233185
54,77,0.00946533178185272
54,78,0.02425682817078513
54,79,0.035086550566325446
54,80,0.023331785875051005
54,81,0.012569159218841152
54,82,0.02580373881405032
54,83,0.006535808355230044
54,84,0.03389593059297707
54,85,0.015044313562516507
54,86,0.017015388431544418
54,87,0.032308488874855816
54,88,0.013833067606051035
54,89,0.011667683493881212
54,90,0.008182282482113373
54,91,0.020223855435891735
54,92,0.013665937603841228
54,93,0.025760575235140037
54,94,0.0315439182443521
54,95,0.023271854864024086
54,96,0.02106624794465958
54,97,0.02959011914248772
54,98,0.015080778848435991
54,99,0.008388024904316102
55,0,0.02713360404715128
55,1,0.023163967823264048
55,2,0.021469145379795176
55,3,0.018401933685672316
55,4,0.007214209548248819
55,5,0.007459742870863007
55,6,0.022531540610374323
55,7,0.015742024197982697
55,8,0.023120868211909874
55,9,0.01291662134700417
55,10,0.02509547127915743
55,11,0.015513849265917212
55,12,0.038458853911906454
55,13,0.01951503489342434
55,14,0.030221206823558784
55,15,0.008620369515037666
55,16,0.015397307022322733
55,17,0.006398752622992859
55,18,0.036370398262457804
55,19,0.008745793998391174
55,20,0.005036433014773291
55,21,0.02419538318580012
55,22,0.021604403142379693
55,23,0.029636416776477586
55,24,0.003249410167252966
55,25,0.0016035626166886084
55,26,0.006112161747892344
55,27,0.004775748252855971
55,28,0.019229476933681478
55,29,0.00862466605062774
55,30,0.012954979815113319
55,31,0.03770561225824093
55,32,0.025523955363826668
55,33,0.011720571711061223
55,34,0.026150376325317658
55,35,0.02781072566547266
55,36,0.03443228430244576
55,37,0.026531331140441188
55,38,0.013609632715034809
55,39,0.02090768151065303
55,40,0.01450414867238541
55,41,0.03602159223164533
55,42,0.01550641205638479
55,43,0.015162974988963674
55,44,0.011305066751174302
55,45,0.011717257735884591
55,46,0.003152944375316988
55,47,0.014655034250366501
55,48,0.01893729147767114
55,49,0.0125733572071365
55,50,0.0033699255758890627
55,51,0.024616039605066798
55,52,0.023110236581016793
55,53,0.019624542780703847
55,54,0.005149580864811327
55,55,0.0
55,56,0.015190960416784463
55,57,0.01860203372418469
55,58,0.026926127818529783
55,59,0.002869549430791048
55,60,0.02253854780395027
55,61,0.009792479132970098
55,62,0.009580138305674953
55,63,0.0034508304174047
55,64,0.0035271184909480865
55,65,0.022676776128215916
55,66,0.014956287838245768
55,67,0.022644136432095258
55,68,0.030316020589240576
55,69,0.014080888172718027
55,70,0.02143142329660331
55,71,0.01493019093028974
55,72,0.01954331257590925
55,73,0.02752884661781361
55,74,0.0068294023342002986
55,75,0.02593803501999466
55,76,0.02049186505835231
55,77,0.007974097821156434
55,78,0.022186752482302986
55,79,0.033625476274975176
55,80,0.02063456696214125
55,81,0.011539810541838906
55,82,0.02748696798429285
55,83,0.008969721536848307
55,84,0.03234137428873111
55,85,0.01666887022091167
55,86,0.01810313446615461
55,87,0.03009833017655122
55,88,0.010089579019103321
55,89,0.010659823337650923
55,90,0.00595629937497495
55,91,0.02078573979490495
55,92,0.008556530549231361
55,93,0.027646348999514406
55,94,0.029472971924894523
55,95,0.025427198775290417
55,96,0.02216662868840398
55,97,0.02841740887167994
55,98,0.015920705811356222
55,99,0.003695621624347802
56,0,0.014762763886342036
56,1,0.0374775619531684
56,2,0.036281907350330746
56,3,0.015231881007624218
56,4,0.022394845956398002
56,5,0.010491047903366298
56,6,0.03723449939106861
56,7,0.008371374234467446
56,8,0.037900023994857666
56,9,0.02773685659567253
56,10,0.03995596360648813
56,11,0.030683125600479342
56,12,0.023886045286518248
56,13,0.03420628350129113
56,14,0.016043019802675307
56,15,0.011844581126841102
56,16,0.029829125518172284
56,17,0.012024674893215063
56,18,0.0219085592625403
56,19,0.011735968400522996
56,20,0.01315225376338988
56,21,0.011145235468230527
56,22,0.008521814759628075
56,23,0.014879098712537368
56,24,0.01842489458257928
56,25,0.015128675692099105
56,26,0.020117931890909525
56,27,0.01722972201595672
56,28,0.013499879893586355
56,29,0.018547519288523193
56,30,0.028139587489754495
56,31,0.023445637558384882
56,32,0.040152705399888994
